vid,id,name,name_en,external_uri,weight,parent
object_type,HES-000704,rakev,coffin,http://vocab.getty.edu/aat/300197585,1501,HES-000856
object_type,HES-000705,zlomek keramiky,potsherd,http://vocab.getty.edu/aat/300249323,100,HES-000842
object_type,HES-000706,zlomek mazanice,daub fragment,http://vocab.getty.edu/aat/300163933,103,HES-000842
object_type,HES-000707,amorfní zlomek/předmět,amorphous fragment/object,http://vocab.getty.edu/aat/300311889,106,HES-000842
object_type,HES-000708,atypický předmět,exceptional object,http://vocab.getty.edu/aat/300311889,107,HES-000842
object_type,HES-000709,architektonický článek,architectural element,http://vocab.getty.edu/aat/300000885,200,HES-000843
object_type,HES-000710,ostění,jamb,http://vocab.getty.edu/aat/300003146,201,HES-000843
object_type,HES-000711,portál,portal,http://vocab.getty.edu/aat/300076641,202,HES-000843
object_type,HES-000712,deska,board,http://vocab.getty.edu/aat/300014616,500,HES-000846
object_type,HES-000713,zbraň chladná,cold weapon,http://vocab.getty.edu/aat/300037110,616,HES-000847
object_type,HES-000714,nádoba,vessel,http://vocab.getty.edu/aat/300193015,800,HES-000849
object_type,HES-000715,drasadlo,side scraper,http://vocab.getty.edu/aat/300432482,901,HES-000850
object_type,HES-000716,kadlub,mold,http://vocab.getty.edu/aat/300024814,903,HES-000850
object_type,HES-000717,klín,wedge,http://vocab.getty.edu/aat/300024101,906,HES-000850
object_type,HES-000718,závaží,weight,http://vocab.getty.edu/aat/300343371,919,HES-000850
object_type,HES-000719,mísa,bowl,http://vocab.getty.edu/aat/300203596,813,HES-000849
object_type,HES-000720,pánev,pan,http://vocab.getty.edu/aat/300042983,814,HES-000849
object_type,HES-000721,závaží rybářské,net weight,http://vocab.getty.edu/aat/300429537,920,HES-000850
object_type,HES-000722,pohár/číše,beaker/goblet,http://vocab.getty.edu/aat/300043198,816,HES-000849
object_type,HES-000723,závaží tkalcovské,loom weight,http://vocab.getty.edu/aat/300248042,921,HES-000850
object_type,HES-000724,poklička,lid,http://vocab.getty.edu/aat/300045712,817,HES-000849
object_type,HES-000725,žernov/mlýnský kámen,quern,http://vocab.getty.edu/aat/300200181,922,HES-000850
object_type,HES-000726,popelnice,urn,http://vocab.getty.edu/aat/300124808,818,HES-000849
object_type,HES-000727,nástroj jemný,instrument,http://vocab.getty.edu/aat/300024838,1000,HES-000851
object_type,HES-000728,klíč,key,http://vocab.getty.edu/aat/300251159,1008,HES-000851
object_type,HES-000729,křesadlo/ocílka,firesteel,http://vocab.getty.edu/aat/300266523,1009,HES-000851
object_type,HES-000730,lžíce,spoon,http://vocab.getty.edu/aat/300043149,1010,HES-000851
object_type,HES-000731,gemma,gem,http://vocab.getty.edu/aat/300011172,1201,HES-000853
object_type,HES-000732,přezka,buckle,http://vocab.getty.edu/aat/300239260,1607,HES-000857
object_type,HES-000733,spona,fibula,http://vocab.getty.edu/aat/300209303,1608,HES-000857
object_type,HES-000734,nátepní destička,wrist guard,http://vocab.getty.edu/aat/300433337,1602,HES-000857
